id,text,label,source_dataset,text_hash,split
fiqa_train_739,$AAPL AUG 645 calls +550% .67c: http://stks.co/i9T3,positive,fiqa,ddfa32e8e246253f9bce5c1bb6935a4e36981be448b6dd089c5320a628b64664,train
fiqa_test_43,"Saudi Aramco, Shell plan to break up Motiva, divide up assets",negative,fiqa,28cb9b5eefbb2ddac684719906424f38e4de60a122f74b753ebce7fc26016480,train
fiqa_test_31,$HZNP havent seen vol like this since the runup. lets see one more dip to 2.0x,negative,fiqa,dcc2419d5cfcd312ec2fa2ec779eec409b0df1599b96ab73bf2395539486aa2f,train
fiqa_train_79,SABMiller buys Meantime to quench thirst for craft beer,positive,fiqa,802fae199926253052dcbd388a7b8340c9fac1fd671b01d3c2774284beabef06,train
fiqa_train_746,"Homebuilders - $RYL breaking below support, watch this one.  $SPY",negative,fiqa,8ff84dfee92d7f90acc023431ff589ec581b2eb9f0f763515f1492082347cf72,train
fiqa_train_674,Morrisons and Debenhams surprise City with Christmas bounce back,positive,fiqa,a2dcaf64d1cb84fa30880c3e97e01ef8d6ce193e1e61d4350e5bda7e11be628d,train
fiqa_train_610,$LINE biggies must be loading up here at lows..,positive,fiqa,7d38232f7843fcdc8f5236de56f743a50fc8219247ed6c2f5edd34dd38f5efc3,train
fiqa_train_822,$GTAT Will re-enter short on bounce...,negative,fiqa,fe0debe1d73943040a3518d22d43c2c9530bd80c7c220e728eff10f6fa462828,train
fiqa_train_434,easyJet expects resilient demand to withstand security fears,positive,fiqa,c279083ecc03299d2301daa60bde9dd6aa8a28422ede451e3b412571eee14d2c,train
fiqa_train_313,Spain's Caixabank launches new takeover bid for Banco BPI,positive,fiqa,a2e5b8de2edad5da6d680f758f11c6bc344b3d45c3ec793672ce73af529857a7,train
fiqa_train_554,$RCON some upside today. This thing is severe low float. If there is catalyst for this guy. It can run.,positive,fiqa,86f540d94fae52d949c257d87c38aa081e16550f992680a84faa8b67fea2196a,train
fiqa_test_17,Companies Thetrainline.com announces arrival of London IPO,positive,fiqa,d0d94405fed3cea92a5a8a707cc3a0d873d64f17804dc19e1f33a4b41fa9185c,train
fiqa_train_618,New recommendation from Carl Kirst of BMO Capital Markets for $WMB is BUY.Price target is $62:http://stks.co/t0S0r,positive,fiqa,b8f1721605b975985c4bc0a4e3569dd571a3ce382f0d9617ce181b7391bae228,train
fiqa_train_572,Long $ENDP @ $26.23 on $AGN b/o rumor,positive,fiqa,523ce130217ea818dbca25b87154d5ed35131826e8cba77e8c98b4474334733f,train
fiqa_train_237,AstraZeneca share price: Acerta deal pays off with orphan drug status,positive,fiqa,79ae6914f9d5c6d6c4cd155c8a43489421e9aef3e8583f29ed1b99058c1faa6f,train
fiqa_train_213,UPDATE 3-Ex-Barclays director accused by US of illegal tips to plumber,negative,fiqa,80906637e2f18339fa32c2e2064e6541a4c959d1a2d4a9276db8c2bcda704ca9,train
fiqa_train_505,Seat belt recall? who cares....  I'm a buyer $TSLA,positive,fiqa,0697a4fe433f367b7bdb420bf20ba8d154fcbc3d2cca3d99b25fcb726581033c,train
fiqa_train_550,BG Group Still Happy With Shell's $70 Billion Offer,positive,fiqa,ac62f2e1e507824e5163d3323b4601b208ac4c8b9d78e991a3025e4933f0d6dc,train
fiqa_train_513,My $DWA play up 6% today. I'm still skeptical. Will take profits. Not a time cheer,neutral,fiqa,246e847559223cbf9c3164399d393c0305a121b74a839ffa2267408255738dd4,train
fiqa_train_808,Profit taking on $AAPL this morning?  That has to be the pressure on the stock.  I'm still bullish on $AAPL.,positive,fiqa,3e4e2ab4add94ceb8fc9015d2cdf76af4f3cb83197bd7979f7eb6787b01d5232,train
fiqa_train_320,@1nvestor: $SODA has a 42.71% Float Short. LoL  http://stks.co/e0DfP,negative,fiqa,65dfd5cad0814b4fbc87256e1a55d6bca3ad912cdb0ae3d5bf6d0bd9d0eb9e11,train
fiqa_train_150,Commented on It's Time To Embrace Dividend Growth https://t.co/wc2qfP79TN $ABBV $CSCO $WYN,positive,fiqa,a8f5aec93b95b30565b79b7e2cedb6f271100d89e9b6b12d02bcae04c6231139,train
fiqa_train_609,ESPN Files Lawsuit Against Verizon - http://stks.co/i2Cj1 $VZ,negative,fiqa,78ba4756cd4bb6f663fd3150946d93c4704c5e44f05e4f0bf6572e1b98dbe69a,train
fiqa_train_251,Royal Dutch Shell to Buy BG Group for Nearly $70 Billion,positive,fiqa,b0780b147f1f0ee75e113b00b4c991d7628909374e25dd0abda951046adab32b,train
fiqa_train_495,$SPY c'mon bulls buy DIPS!,positive,fiqa,0bb553150da36d9a85f5205947fcf4871b853c19d04ec9f40d5446bd43f647f0,train
fiqa_test_0,$HCP Come to the party and buy this -gonna give solid gains and a dividend $$$$$$,positive,fiqa,011319c0cd5b53685fe65e65e9a16316219df1b3ab547ad2f48debea3e1f2c3a,train
fiqa_train_664,$BXS: BancorpSouth Announces Extension of Merger Agreements with ... http://stks.co/s2PDF,positive,fiqa,c04ecc1669623986ee1cc5d8641e04777f688a9a64ad7343f049100757bf00b6,train
fiqa_test_103,"Oil majors like Royal Dutch Shell, Chevron, BP fail to find reserves to counter ...",negative,fiqa,b7ea137293f8cabe21a282143fcca9505df5957d2ed92cfcb86d303f8b75b6e2,train
fiqa_train_827,Aviva Fined $27 Million by U.K. Regulator Over Fee Failings,negative,fiqa,e44bbb523e8ba4510afbf2ae315ba233b480905a367c54f5246831be8578da43,train
fiqa_train_207,$AAPL 620 resistance area,neutral,fiqa,8839414c75668c99afe90e2c1db1cf3c0d10dcee4f27702d7d7396ba0b55a9ce,train
fiqa_test_33,$ACAD under $2 today?,negative,fiqa,70109b97abfa869b836fdeb7bc2283982fe8aaf3eddab08c97a7ff1b846c7567,train
fiqa_train_41,CompaniesAB InBev signals it won't go hostile for SABMiller,positive,fiqa,ac32ab82cb2e1a9a89400d266ece5e130d4feee44fb136569e05130c8836ab14,train
fiqa_train_532,$PPG Descending triangle but I am liking it for an upside break http://stks.co/o9nY,positive,fiqa,20d10f4b0c715ea6822ea0c6e76fb78d3e7d40eba3b41750e5436f4f1f2391c0,train
fiqa_train_247,Timberrrr $TSLA https://t.co/MRBgfDHHVa,negative,fiqa,8ad605c22658f8b40b45bd8757339bf174ccbb0bd09d7e842aa84ac6e9c6c7ee,train
fiqa_train_565,$ENDP Was looking for a long entry but today's price action wasn't appealing,neutral,fiqa,843958eca0e23221843b4e786c529ec341bb35e672ab7e2cb2122fedca534f0b,train
fiqa_train_722,Friends Life lifts profits 38% and hikes divi ahead of proposed Aviva takeover,positive,fiqa,3594a8421d16ede7a461829980da25410c006b7fe59b790c124ed22acbe1588d,train
fiqa_train_69,Shell and BG Shareholders to Vote on Deal at End of January,neutral,fiqa,b5d92d3fe7baf984f6fd18b9272e65aa2a7aa62b0b1c3c4653c3d3fc1ac10474,train
fiqa_train_173,#Fintech provider $CAFN Cachet Financial Solutions Surging Forward today post earnings Up +13.26% https://t.co/9BJ3csk2i9 $JKHY $FISV #Momo,positive,fiqa,c5c225293b9cdbfa80c00b5b5389813ce4e8fc8ebef0c1b91d876c5a3997084b,train
fiqa_train_882,Meggitt share price tumbles as profit falls in 'challenging year',negative,fiqa,3610748349f8507095f7bfa01a6bd844cd84c17f808b715847450255f6f16e5b,train
fiqa_train_332,"$ESI on lows, down $1.50 to $2.50 BK a real possibility",negative,fiqa,a21a9aa3b68b9cab4b5e05682952f2b09716a6cd0aa5347019c9d4a88f219aa4,train
fiqa_train_428,AstraZeneca to Buy ZS Pharma for $2.7 Billion,positive,fiqa,fac1a0c5f30eb3a148c6a8db0de649f816eb13f45b9cb544455623be2ffceba7,train
fiqa_train_104,Drugmaker Shire to buy Baxalta for $32 billion after 6-month pursuit,positive,fiqa,2b559e20647be46aabfb57c975ddb5dcde25d38c5f8d0c40b18c975b0ff52d80,train
fiqa_train_498,$GOOG Testing the 200 day after some consolidation http://stks.co/h0cPJ,positive,fiqa,de84104c4178109361f584c97e5a13dbdc447dfa0aaa365d9177246a04ee6c63,train
fiqa_train_331,"$FB trend, hits mid 110's and drops",negative,fiqa,717ea2ce6556addaca38a2eedd2ce1e70299bbb864554eccde2307b63cf51ada,train
fiqa_train_197,Breaking: Tesla recalls all Model X cars  .. details on show now $TSLA,negative,fiqa,bf68b1f92f4f8c566201001e829b08377f24582954b98ad50dbb3d70be8e31cc,train
fiqa_train_820,Standard Chartered lags on capital worries,negative,fiqa,be80d3b6b9592ed0653e47e463b9207012c4b0c9062ef86fa992d5c1f6e27db4,train
fiqa_train_374,AstraZeneca wins FDA approval for key new lung cancer pill,positive,fiqa,5f5218505aeb4c8a6fa280e5547b75c58e0051ddbb5aba56bfc1e36174ca77d1,train
fiqa_train_790,BAE Systems's sales boosted by European Typhoon and currencies,positive,fiqa,08961afb6dbff54d8d915acb72fac065a3e10784eb2c350e6c0a923723125a6d,train
fiqa_train_728,$HYG Potential continuation Uptrend on a 60'-15'-4' charts http://stks.co/t1Qp6,positive,fiqa,8ab13ae5b8fb28dfdc9776822d984875f93e6033fd5e8ac5eba56d6f3d2743a6,train
fiqa_train_749,Shell to buy BG Group in $69.7 billion takeover,positive,fiqa,15882316a4af0f27d30f67ed244294efb7260bbe37ca2cfc4017b3e43e0ae0de,train
fiqa_train_366,"EU drops Shell, BP, Statoil from ethanol benchmark investigation",positive,fiqa,d4de558e0fb5d8748321fb50b96a28905183c3f09f761b5d47ae23b730fdf3be,train
fiqa_train_521,"Lots of metal stocks look like a 5-10% run awaits. Long $SSRI,$PAAS and $NEM but most high quality names should go if metal prices cooperate",positive,fiqa,42980ee6fd0c6995a1375bc956cc35d71ce73c91181b5205e5f83010315e2b98,train
fiqa_train_46,UPDATE 1-Meggitt reiterates annual outlook after tough 2014,neutral,fiqa,c56993798865589b5efd532330206cbb365a6482e5c4979ced5c0f2847902384,train
fiqa_train_324,$COST short finally making gains. I will take half my gains at 147,negative,fiqa,93076f5f78bd3de655ad3a90234b996d498f38f7b2fbbf581eb391aaac8d6c9b,train
fiqa_train_201,$LUV Continues to consolidate above previous break out area...,positive,fiqa,1f3e6742878543cac7d2e0fca9b345af326d4ab2b154c7e567a814df0fb5cb1e,train
fiqa_train_926,Deutsche Bank Downgraded Starbucks Co. $SBUX https://t.co/QqlEvVwPMV https://t.co/f2PdQjuTHa,negative,fiqa,9cb4a16bca10d23539244d4f869b5b8e176c3fad5e0999122de261024f3010db,train
fiqa_train_71,AstraZeneca shares climb 3% as drug maker ups profits forecasts,positive,fiqa,3ada5a9a410d5da53b4768881962e0c396ca5acc51b0f72c1edb0cabd57a355f,train
fiqa_train_384,"Really surprised by how much $FB has now fallen. Thought there'd be some support around the 50d, but I guess not.",negative,fiqa,bc02b33d9d7fc4ee382e0a4d6b88cf49c58572ec4c0df8be779c851736a9e343,train
fiqa_train_530,"that was quick, out $FIO 21.35, market tanking, scaling down longs now",negative,fiqa,ed9ffb22e1cfac4e13b5781cb326f4d3d9e4f22993d9fbf3bb0e1cabce10e10a,train
fiqa_train_193,$amzn breaking,positive,fiqa,ed3f0e171ea45f54f851c2ceb57bfefe56b065b9d56b31b48bafe7d361604104,train
fiqa_train_512,$PCLN Back to Back intraday reversals look out below. Shorts moving in!,negative,fiqa,99a12facda5f41c3a0210f986700956d49b3c7daaa79a01b145e537a89b2243f,train
fiqa_train_548,"$AAPL at pivot area on intraday chart- break here could send this to 50-day SMA, 457.80 http://stks.co/jPbN",positive,fiqa,fdb052f249a8c4f2a7d76244a50e138894319eb0e618f01daeca4bc5c39688d2,train
fiqa_test_25,UPDATE 3-Auto Trader shares leap in UK's biggest private equity-backed listing,positive,fiqa,b18f2108a9d7560d1b4a58711430a2e01634c6e88769528f3eb55748b9faded5,train
fiqa_train_960,$SONC Amazing run since middle of March - obvious that the quality/tastiness of their burgers is not being factored into this price advance,positive,fiqa,d61a38e7191f62de907dfe89fb0ddb1f667fc61b0b3bca299b930c8c8b7b0c0a,train
fiqa_test_56,$AWR Standard & Poor's Affirms 'A+' Credit Rating at American States Water Company and Golden State Water Company http://stks.co/f2P94,positive,fiqa,869fc8fb57ab08582ff48517c8811b50408b8b971b352319ce327cbc7fe64c7f,val
fiqa_test_4,CRH's concrete bid for Holcim Lafarge assets,positive,fiqa,4da3e270d0ffe3c067e3ab3f719f025ea22613d88389a87e66a7ce37a8be88ae,val
fiqa_test_86,"$AGN and $PYPL under pressure along with the market, however there were bullish options trades in both this morning https://t.co/9xG5W8nONT",neutral,fiqa,e9c676d92bbb3624f9ff3732a5187ba5e6512c172c022feb6034eb12f716480b,val
fiqa_train_830,"RT @andrewnyquist Chartology: Yahoo: http://stks.co/1itr $YHOO  Crazy looking chart, but nearing breakout resistance line...",positive,fiqa,2afd6f46544d32b107d9ad7312d612f33582bc78f86d18ef7307701e95723e25,val
fiqa_train_65,$GTE LONG at 7.44,positive,fiqa,515a21cd40a4097a61f0d3a41ea56fc1e7fd32fcc2ef5993be060f22cdc7e74d,val
fiqa_train_861,"$ZSL looking very weak, could be a good short setup.",negative,fiqa,f38807b79ee0b8dc4fde559f28e330e03c383ddd94ca8f4e6779bbbbe02383af,val
fiqa_train_853,Micron Shares Pounded On Fears Of Loss Of Business From Apple; Stifel Defends $AAPL $MU http://stks.co/t1Z8T @Marjo,negative,fiqa,a5a3e5d779ab53a3866bfef414590dd574fc432774f722ce5bb84902bfc66c1d,val
fiqa_train_806,ouch looks like $tsla shorts getting skinned again,positive,fiqa,da03fd2e0c08bb49034e0cbd139e88d3a5c7c5a82e6e4c04626737d888d8236b,val
fiqa_test_18,AB InBev to Sell SABMiller Stake in China's Snow Beer,neutral,fiqa,50470f2e4cf3bdc69321eecc79d279e6fb2178db4183bee0692be9b94a6335dd,val
fiqa_train_189,Buffett's Company Reports 37 Percent Drop in 2Q Earnings,negative,fiqa,4263e519a3cb02b15bc7dda55247ad35e2c96ee27287a169d4c74cfdf7f7d0af,val
fiqa_train_301,Greene King's third quarter sales boosted by festive season,positive,fiqa,879661701a31d3fc73f8623a16164a67501ad6efd4a839534cf58ecf3455c2a2,val
fiqa_test_53,Legal & General share price: Finance chief to step down,negative,fiqa,4562ee8a9ffd622efc1ebbf244b1723502b0ded9c0710677600ec2e53082db8d,val
fiqa_train_893,"$amzn 4 period RSI is down at 20, just read Connors book on trading strategies",positive,fiqa,9fa164a43875f606cb9c1fe208e34b28319cddbd984f7377aea4ba9ee2b18a00,val
fiqa_train_411,$NFLX I say it's time to short at this point.,negative,fiqa,0798447d3d02f92515d494e425753f94925902fc176c22f3c4f3b5e7de962457,val
fiqa_test_7,"$TSLA looking good..i'd love to see a basing action here, letting the RSI take a breather. http://stks.co/g1T7c",positive,fiqa,82a23b86b814e97b1b1a3e7a6e050cee9f6b6a2f024d1044f544b5dfdf31a560,val
fiqa_train_803,$OSUR up 33% since 6/25 buy signal. resistance 5.33 - expect 1. pullback 2nd half of day or 2. break abov 5.33 & continue rally for 4-5 days,positive,fiqa,d389b50b83c2af36a42afc1c7c499987d9bb2daa8bbcc99e643f06f370851531,val
fiqa_train_760,"Britain's FTSE steadies, supported by Dixons Carphone",positive,fiqa,d1eadbb0ca7c3fa83c21a6ef137ffb6cf408a5462652b344eda0dbd86a4dac6d,val
fiqa_train_442,$GPRO down 25% since Tue morning.,negative,fiqa,bd0b548aff421fc8d5e883021d648774b0e37243134c820696d891ef35acb6b9,val
fiqa_train_944,FTSE 100 flat; Standard Chartered leads risers,positive,fiqa,617f814914024e854e9bfff7e86b12d638ca854f710de7686646eda03eb6ddb1,val
fiqa_train_764,"$QCOM chart: Qualcomm Short 61.8% Retracement, Trendline and Resistance. https://t.co/2WQqh35KOY",negative,fiqa,7e1adc1e93faaf0133b093bb865194a9b0b436cf1abdaa740125a75fba6779ac,val
fiqa_train_598,Glencore chief blames rivals' overproduction for share price fall,negative,fiqa,9119a1fb6bfac47ac9de259cf620ddcf0b2cc5218ad38a609ef9764f17bcd590,val
fiqa_train_797,$AAPL broke descending channel....will it hold?,neutral,fiqa,adca429d31cc62dd2af56b56006f6db7705422ad3b9ab456ce0c353497ee4b26,val
fiqa_train_420,"@TraceyRyniec not just energy, it's so broad. You will see it in WWG and Kaman as well. I'd be short $fast",negative,fiqa,cb4040a05be765415f1c44c2c2d6377a305ff0beb4d25b02adb3fc98c8d9ce3d,val
fiqa_train_951,$LULU #Outlook #Q1 2013 #lost revenue in the range of $12 million to $17 million -not good,negative,fiqa,b1253f721fce86069acd161adc5108fac4846fb21d8faeb0a1f606d70a47e465,val
fiqa_test_76,$PCLN runs into the 50sma on the acquisition news,positive,fiqa,05f0e5788d9d00403645a164ae409e8f61470a187d51c3c57a48831fba453aac,val
fiqa_train_710,Reed Elsevier share price slides on underwhelming full-year results,negative,fiqa,fa6f97cecd24f2ec7f652de174345fc9e4a85149948288c25b011ce87256ad18,val
fiqa_train_466,Diageo sales disappoint as currency and comparatives leave bitter taste,negative,fiqa,8dfe65a9a68c2f76f26c92e43af45054611990ba9026533a790902c30710bc38,val
fiqa_train_786,Equity indexes working on a positive engulfing for March. $SML $RUT $IWC $SMH $SOX  Small-caps / semis with a fakeout before the b/out.,positive,fiqa,93be00d51441a8ae2e11808be3b4abde023423b3bcb2c73dd99f25bc82ee489d,val
fiqa_train_240,$RIMM $spx $nya $compq $djia all going down,negative,fiqa,7d79df8f2071ca57e15a5b30c7042023ca30166ee3fe7c90e57858b77073146f,val
fiqa_train_334,"Berkshire discloses unit's ties to Iran, opens probe",negative,fiqa,1682190975e444ab7167ea8cba9a35434be0af0d1abdb7329b7df2cdd053db58,val
fiqa_train_913,"$SPY Less than 0.2% down and people are calling it bearish. Some heading for exits already. Maybe 1% down will be ""the crash""? Disturbing!",negative,fiqa,fc7d0d167bee0ddd655c418c1c4872a2e65d94513af4bacf01ba3bb4ce1dc5f0,val
fiqa_train_438,Tesco shares jump 6% after Christmas sales beat expectations,positive,fiqa,e0f9b112a0c636bd884997ef30af40e931eb959e8c2867508720d788362d2c9a,val
fiqa_train_272,Tesco leads FTSE higher on Clubcard bid reports,positive,fiqa,82319ea5b226e88c3a057deaeb0b9ef9415c7421e06fc4e0291b5f4ce7308966,val
fiqa_train_812,City spirits sink after Diageo comes up short with sales slide,negative,fiqa,8f51acdc664b1a5ea956088be128f1ae8ca67d6c52d7cfca8cdf72539ed5c6a3,val
fiqa_train_280,$YELP This goes green and so many shorts are toast!,positive,fiqa,87993469ef86d9b75d3cb531020aecc2f0cbc72ee50ac4f28e5269ecc4bc4eec,val
fiqa_train_663,#Apple up almost 20% from its February lows with very little fanfare. $AAPL,positive,fiqa,f1499c4e5fdcd5af00226a7f1c7869b9a72de6046bdcd884d7faab922df04e5a,val
fiqa_train_199,"Long Position on $GOL,...Updating http://stks.co/fdmm",positive,fiqa,3c4ec4338de2d84be9b01ebe853993aaa6ebc1a659dd5bd1701362407e9d0e69,val
fiqa_test_114,$TRIP maintains Neutral rating at JP Morgan- PT cut $61 from $66,neutral,fiqa,e49fc058b9cabdfed982cc31a311cb4ae353a7dcdabe49c980b956d618773d27,val
fiqa_train_826,$AAPL rejected the hod...should head lower. Sitting on the sidelines for now.,negative,fiqa,01316c508de15db9a2e76df1554801d284af6487933c8b2ea4a6450578a5c67c,val
fiqa_train_128,$BAC $ADSK $NFLX long this morning,positive,fiqa,5d8e1a2ced5cb04f40da84287983692baf5091722dcd0a981d0cd5182ada3fcb,val
fiqa_train_123,$FTI Breakout today after reporting earnings last night,positive,fiqa,0156cdeb864a17e63ab9955537e96bc9c52f9330773f72b2ffe461333e7132a7,val
fiqa_train_948,Aviva promises higher dividends to boost flagging share price,positive,fiqa,7431789007d9a03ecd549b7a9a9d756fa8ae3e63f5b8ae1bef2654dd6aee7d04,val
fiqa_train_869,GSK joins China trade push as UK trumpets healthcare deals,positive,fiqa,b1faf319166d2b6f315db716c074b0921178d9fd30217b31c001129369527a3a,val
fiqa_train_544,AstraZeneca profit down as sales of stalwarts fade,negative,fiqa,53f8f044c75b6819397133df47a0c7f0806df4b2e46aa080f7a99994a68b2350,val
fiqa_train_672,"$ONTY Continues to base as debate lingers. ONT-10 data next potential catalyst. If positive, stock quickly moves to $10. Downside limited.",positive,fiqa,20cd1f1e4b3e2e4d4f7a5119791a88a39ce481417820e12d8b06ab410c46199f,val
fiqa_train_345,SABMiller revenue hit by weaker EM currencies,negative,fiqa,a8e7016bb25af7bde8d56912349910120247c5639ad91a0363ed2a249bee5395,val
fiqa_train_454,$fb small long 109.25 via calls,positive,fiqa,8dd6542cf42364f3a520a8f8f11347d69fff50e229f3e1acef92030feb9c7df2,val
fiqa_train_502,Activision Blizzard Media Networks Announces Record #Esports Viewership https://t.co/729BiqLbtK $ATVI partnered with $HDSI for 9 #tournament,positive,fiqa,73fd0d388745f5e304fb2e57646b34a2bac86c8b696e0cbe2837b31eed40878c,val
fiqa_train_742,Retail giant Kingfisher reports 'solid' start to the year,positive,fiqa,91307e5f31302ea430a15ac7e6901bb1cefca190a9e8a42ed7d050e8db7de2a4,val
fiqa_train_700,Travis Perkins Hikes Dividend 20% As Profit And Revenue Rise,positive,fiqa,997e61703351c5d47fc95ce17a5995967d23d855324778b6b8540328623d6926,val
fiqa_train_8,REFILE-UPDATE 4-Britain's Lloyds to pay first dividend since rescue,positive,fiqa,5f20deef5fb55538e48d99c08c6af2885eb1ef108ad46be0c9189a0299cd224d,val
