id,text,label,source_dataset,text_hash,agreement,agreement_config,split
phrasebank_sentences_75agree_2525,"Glaston , headquartered in Tampere , Finland , is a growing and international glass technology company .",neutral,financial_phrasebank,c33fce2888c4ee8c48476ec82d3058b3901c8ff641c23698f1a55af0e9c4c781,0.75,sentences_75agree,train
phrasebank_sentences_75agree_3073,"The evidentiary hearing in the Investigation is scheduled for April 21 - May 1 , 2008 .",neutral,financial_phrasebank,628d044b22cb39cb631abc0b38036efb7cab3deabcacfdf32c6df88525d1f35d,0.75,sentences_75agree,train
phrasebank_sentences_50agree_2380,"According to Aktia Asset Management , Finnish analysts ' forecasts for 2009 are still too high .",negative,financial_phrasebank,78c30a6948e581755936a9136bbcf2926fa8e50c9e36bbda1467ecb085434bd8,0.5,sentences_50agree,train
phrasebank_sentences_allagree_1970,The exercise originated in Finland in the early 1930s as a training method for cross-country skiers .,neutral,financial_phrasebank,a19448de1d0f9e49dd522a1bae3c8a513182f528ac33e6baf07011212f632837,1.0,sentences_allagree,train
phrasebank_sentences_allagree_1496,"The repo rate will gradually reach 2 % at the end of 2010 , according to Nordea 's Economic Outlook .",neutral,financial_phrasebank,757cb2a5092d76b48a45e03db4d2f2402f532fef67a6e59ee760235e0d8051c0,1.0,sentences_allagree,train
phrasebank_sentences_allagree_91,"Both operating profit and net sales for the 12-month period increased , respectively from EUR4 .7 m and EUR26 .7 m , as compared to 2004 .",positive,financial_phrasebank,2f6ca91c58a80d830fc1ffe1dea88dd917308c8a4ac1d4aa1251c283e4578b3f,1.0,sentences_allagree,train
phrasebank_sentences_allagree_1738,The company also equipped the sculptural complex Rabochy i Kolkhoznitsa A Worker and a Collective Farmer in Moscow with snow melting system .,neutral,financial_phrasebank,39f2349ad7819f6da6d6561962816606ca6d7c80cb2b2bc6d7cc8b08c014de8b,1.0,sentences_allagree,train
phrasebank_sentences_allagree_287,The phones are targeted at first time users in growth markets .,neutral,financial_phrasebank,223e6f1a6a32ada99bbd0c3d210a9aa314b445371e546fbfc1033acbcf8db902,1.0,sentences_allagree,train
phrasebank_sentences_66agree_3391,The results will enable the preparation of a conceptual plant design and capital estimates .,neutral,financial_phrasebank,65add9f94dfc1ddf401b95c6972c078d7aa1388b259c504b11cfcb4b66bd49ea,0.66,sentences_66agree,train
phrasebank_sentences_allagree_1632,Financing of the project will come mainly from China .,neutral,financial_phrasebank,8f837c9469b4ebc6df21f8ba447ac49b49e6ed5880c7f38d7733c77b135f6b8f,1.0,sentences_allagree,train
phrasebank_sentences_allagree_1333,"Presentation materials will be posted on the company 's website : www.seahawkdrilling.com in the `` Investor Relations '' section , on the `` Webcast & Presentations '' tab .",neutral,financial_phrasebank,c9eed631260738bc24a8853576e9103adb4d72aa5b45da15ffb7f5d0a19da537,1.0,sentences_allagree,train
phrasebank_sentences_allagree_96,"Both operating profit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .",positive,financial_phrasebank,397b7e8c03d6e45370de7eaf013de6a6a39b49e3d27fc6e1a49d8798b1407ce7,1.0,sentences_allagree,train
phrasebank_sentences_75agree_2553,"Incap Contract Manufacturing Services Pvt Ltd , a subsidiary of Incap Corporation of Finland , is acquiring the manufacturing unit of the TVS Electronic Ltd at Tumkur , near Bangalore , for Rs40 crore .",neutral,financial_phrasebank,497af998151ede972428e504e71c5b8df1cd3bcb947eebede28af4d0a0df37bd,0.75,sentences_75agree,train
phrasebank_sentences_allagree_1348,"s business sectors are building construction , infrastructure construction and technical building services .",neutral,financial_phrasebank,4e620a40ff5ae9213270e73b0e2636e9740f575f6e1f589bfc2e4942abfe478a,1.0,sentences_allagree,train
phrasebank_sentences_allagree_1938,"Trading code : ELI1V Number of shares : 99,483 Price-share : Gratuitous After the transfer , Elisa holds a total of 10,435,023 own shares .",neutral,financial_phrasebank,2b1640d27101ea5fa482f5711f249f41a741c80b6593b80585471bf88ee6deb4,1.0,sentences_allagree,train
phrasebank_sentences_50agree_4274,The resignation will be in effect immediately .,neutral,financial_phrasebank,a4976d3ab9387f93922bb30046aa29e2124ec95f99032ba945a199feacd73cee,0.5,sentences_50agree,train
phrasebank_sentences_allagree_1601,"Aspocomp Group , headquartered in Helsinki , Finland , develops interconnection solutions for the electronics industry .",neutral,financial_phrasebank,3f6d074f3a191f99e0b392af3914a9dc63c4368b1c47e85da6922458735714c1,1.0,sentences_allagree,train
phrasebank_sentences_66agree_2520,"In connection with the deal , Digia will employ 19 persons from Nokia in Oslo and in Silicon Valley in the USA .",neutral,financial_phrasebank,c2152c0b0a44f3d41cf76a351019602d1980ec76fea68eb8886ca7a419d86465,0.66,sentences_66agree,train
phrasebank_sentences_allagree_469,Rautaruukki said construction group YIT has awarded it a 2.5 mln eur contract to supply the steel structures for a new bridge spanning the Kemijoki river in Northern Finland .,positive,financial_phrasebank,a2ce037a9ed5a4515faec2a0b7f5b949fb7893ba0f51d301b7315cf1fc14d9fd,1.0,sentences_allagree,train
phrasebank_sentences_75agree_1724,"The company will use the money for product development and research activities through 2013 in its key markets Finland , Germany , Italy and France .",neutral,financial_phrasebank,6ef9c4d294355b180cfac838d25cdaa7556e2aacc5a1e84bb9e7ff1c82ed5151,0.75,sentences_75agree,train
phrasebank_sentences_allagree_1607,"By the end of 2006 , the number of joint branch offices will total 170 .",neutral,financial_phrasebank,2a4c0c57bdd7eb2cb440a681b428c63ddfa57c09c529d1d66b5c843fd67abda1,1.0,sentences_allagree,train
phrasebank_sentences_allagree_46,Finnish Bank of +àland 's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006 .,positive,financial_phrasebank,f40bb59e19452bba40339e967f9bf0735709f2b3d791ed59813ffa0a298e05a0,1.0,sentences_allagree,train
phrasebank_sentences_allagree_478,"The sale , which will result in a gain of some EUR 60 million in the second quarter of 2010 for Oriola-KD , supports the Finnish company 's strategy to focus on pharmaceutical wholesale and retail operations .",positive,financial_phrasebank,7e57392063a360c1b921a47a26e3a0a83e7b3c775d3111e23e548d1d9d6aa535,1.0,sentences_allagree,train
phrasebank_sentences_allagree_321,LONDON MarketWatch -- Nokia nok said it 's won a five-year services contract to run Hutchison Essar 's network operations in nine locations in India .,positive,financial_phrasebank,aca037b4c5874929646e1ea9385ba110151b02c8deacf0a5e64ba419d9972af8,1.0,sentences_allagree,train
phrasebank_sentences_allagree_726,"JP Morgan expects that Scala will lower Nobel Biocare 's growth forecast for 2007 from the current guidance of 23-25 pct , as well as the operating margin target from the current 34-35 pct .",negative,financial_phrasebank,ce45b3ecac9f88f37f390e195e755214fb7bb7f090325290f5d3afb9575d1069,1.0,sentences_allagree,train
phrasebank_sentences_allagree_2034,"Operating profit , excluding non-recurring items , totalled EUR 1.0 mn , down from EUR 1.6 mn .",negative,financial_phrasebank,8b5b239fcc8bc9b412ddb805986133ae15baddd04bec4fdfbb67e54b3110031a,1.0,sentences_allagree,train
phrasebank_sentences_75agree_843,GenVec is a biopharmaceutical company developing novel therapeutic drugs and vaccines .,neutral,financial_phrasebank,f85456d969466a145d9abfef44ff1f2099445cb0a11a73ba972317523bd33d8e,0.75,sentences_75agree,train
phrasebank_sentences_66agree_1104,Other shareholder entitlements became effective today .,neutral,financial_phrasebank,2c531142975ed18be051fc3c58d7894fc893f36203ce7d7b410a2f4c3970943f,0.66,sentences_66agree,train
phrasebank_sentences_allagree_1835,The value of the contract is in total USD12m .,neutral,financial_phrasebank,b8546315d6aa1224237f924f9dd3f0701fc3555263cdaa778edad04b8a7fb4d2,1.0,sentences_allagree,train
phrasebank_sentences_75agree_715,The Board of Directors has proposed the Extraordinary General Meeting to authorise the Board to decide on the issuance of a maximum of 30mn new shares in one or more share issues .,neutral,financial_phrasebank,f0bf4219645288b25350e89504330e4a85034ab1b88b717aec5048c402b1b105,0.75,sentences_75agree,train
phrasebank_sentences_allagree_971,"Following the issue , the new shares will constitute 10 percent of the firm 's capital .",neutral,financial_phrasebank,d24f1a0a15c2b6e0d4f4a9673424a8410294902754a77e6aa79a0a796f9af4e7,1.0,sentences_allagree,train
phrasebank_sentences_allagree_380,"Due to rapid expansion , the market share of Tallink in terms of passenger carriage through Tallinna Sadam Port of Tallinn totaled 55 percent in November against 45.7 percent in November 2005 .",positive,financial_phrasebank,6a25fe494de9189c756a4d2f79bda4b5825e22da17ac4f81664e7fbd23cd31f1,1.0,sentences_allagree,train
phrasebank_sentences_allagree_1980,"The scheme for TeliaSonera and Altimo is practically identical , except that it involves the merger of their stakes in VimpelCom and Kyivstar .",neutral,financial_phrasebank,0ebad295d57f79a5d5eeb9fb26fc9620ff594134146526cba8e25bf045227450,1.0,sentences_allagree,train
phrasebank_sentences_50agree_4125,"Outokumpu 's steel mill in Tornio , in Finland , is the suspected source .",negative,financial_phrasebank,f693c8a7bcfa2acd3c65f4664d8853cdb5671725ec2d14006127d69a577c2f97,0.5,sentences_50agree,train
phrasebank_sentences_66agree_3015,18 March 2010 A leakage in the gypsum pond was detected today at the Talvivaara mine .,negative,financial_phrasebank,c5192756a0fb398ae8c907f9de4bfdb26495265f997d65203610b0ba520cd83b,0.66,sentences_66agree,train
phrasebank_sentences_66agree_1837,The acquisition of Boomeranger Boats Oy is in line with the Done Solutions strategy of developing its business through company acquisitions .,positive,financial_phrasebank,edf098d50dd2d09c1ea02e5f3a367220e786adefabc8d901bb8f08db7038422d,0.66,sentences_66agree,train
phrasebank_sentences_allagree_2,"In the third quarter of 2010 , net sales increased by 5.2 % to EUR 205.5 mn , and operating profit by 34.9 % to EUR 23.5 mn .",positive,financial_phrasebank,052214c7c86ee04c32e96ed64b90ba4767630c8fb05da8de8d49876cfe6eeb43,1.0,sentences_allagree,train
phrasebank_sentences_allagree_116,Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit rose to EUR 24.1 million ( USD 33.6 m ) in the third quarter of 2010 from EUR 17.9 million a year earlier .,positive,financial_phrasebank,d3848c5984f8c8f956a947f0afdc5345694ca9c6e97d2508e02883512d889e2c,1.0,sentences_allagree,train
phrasebank_sentences_allagree_1751,"The company said that the operations will be sold to a newly established company , CPS GmbH , where the present management of the plastics business is a co-owner .",neutral,financial_phrasebank,a590356805b0f6202e724e68c31355f71a84495ba889491236481c1fe7470d80,1.0,sentences_allagree,train
phrasebank_sentences_75agree_339,`` Management decided at the end of 2005 to increase cathode copper capacity .,neutral,financial_phrasebank,8a544334fa58c7280d5517546369bc8c5b1a972451202a4aa50dd7c5df01716b,0.75,sentences_75agree,train
phrasebank_sentences_allagree_733,`` We are pleased with the efforts of both negotiating teams and look forward to a productive four years ahead . '',positive,financial_phrasebank,f6e5145cd80287852cea5ca993baedec278dea794d700139f77060a139583b1d,1.0,sentences_allagree,train
phrasebank_sentences_allagree_1946,"Aug. 17 , 2010 ( Curbed delivered by Newstex ) -- And now , the latest from Racked , covering shopping and retail from the sidewalks up .",neutral,financial_phrasebank,3289da44a29c1dafe15f3da34936847110199cdfb5e8915a983c7e583523faf5,1.0,sentences_allagree,train
phrasebank_sentences_75agree_2934,25 March 2011 - Finnish electronics contract manufacturer Scanfil Oyj HEL : SCF1V said today its plan to merge wholly owned Scanfil EMS Group with Ojala-Yhtyma Oy has hit a snag as shareholders of the domestic rival rejected the deal .,negative,financial_phrasebank,81884e620ada74381f32d0f63c499ffccaa862f0e2a85cb75d0f6d4661e13e69,0.75,sentences_75agree,train
phrasebank_sentences_75agree_2512,"Finnish silicon wafers maker Okmetic Oyj said on September 17 , 2008 that it will invest a total of 15 mln euro $ 21.3 mln in its sensor wafer business .",neutral,financial_phrasebank,09d16e4ddd1a486b65fd059af205732a2b5a001c2b1b7f0262887907514f17ad,0.75,sentences_75agree,train
phrasebank_sentences_allagree_261,The value of the firm 's forestry holdings increased by SEK 3.6 bn .,positive,financial_phrasebank,fddab0ab6e70bb284a2586ba1581f0ae2a9a5d263ad892fb1e334da5f4da3aa2,1.0,sentences_allagree,train
phrasebank_sentences_75agree_124,Also Lemmink+ñinen 's profit for accounting period went up to EUR 3.1 mn from EUR -24.5 mn a year ago .,positive,financial_phrasebank,f7468529575b51aaa64da279225971905ea48d54bffe1b28b5981da410d00ec6,0.75,sentences_75agree,train
phrasebank_sentences_allagree_1599,"As much biomass will be used as can be sourced locally , with the rest of the plant 's fuel needs met by peat .",neutral,financial_phrasebank,8a2b07c9df5bf54b66f53528ffd22341a9fa6536c4a220aa3a4bcf343d639f9e,1.0,sentences_allagree,train
phrasebank_sentences_50agree_3665,Lemcon has also signed a pre-contract for the purchase of the park 's entire 130-hectare site .,positive,financial_phrasebank,dcc25e15fda0728320d422719a0da2d51110a2d00c29a0e6f6a6be78fc426e08,0.5,sentences_50agree,train
phrasebank_sentences_allagree_941,"Bids or offers include at least 1,000 shares and the value of the shares must correspond to at least EUR4 ,000 .",neutral,financial_phrasebank,a05bc6224f4a30f5d855006bb6bc446b34ba98d62e1e3f3e433f56e152adb9f6,1.0,sentences_allagree,train
phrasebank_sentences_75agree_2202,"The contract comprises a log handling line , a peeling line , and a veneer drying and grading line .",neutral,financial_phrasebank,9e9ae0ed96ee520846af9c016df92ec2b0a14af0a97f38cb3cde16f957388e61,0.75,sentences_75agree,train
phrasebank_sentences_allagree_2166,Pretax profit decreased to EUR 33.8 mn from EUR 40.8 mn in the fourth quarter of 2005 .,negative,financial_phrasebank,d96e80cd6af3702ba33b575adb657e24b0fd3b431c5a61d4b93f2b2757f3fb7b,1.0,sentences_allagree,train
phrasebank_sentences_allagree_254,"The earnings per share for the quarter came in at 0.25 eur , up from the 0.20 eur of the same quarter a year earlier .",positive,financial_phrasebank,a969c5b3d25f86e936c1b2ceec95e46df26084462d9768872c4563679521f04c,1.0,sentences_allagree,train
phrasebank_sentences_75agree_1529,Absolut Bank is exploring the possibility of further borrowing .,neutral,financial_phrasebank,114a2f600aa1dd13b6f34078ea8344bdd67275f07e08288cb5ca3ec942b24352,0.75,sentences_75agree,train
phrasebank_sentences_75agree_876,"Of course , you 'll have direct access to Nokia 's Ovi store , so you 'll have lots of fun downloading your favorite media .",neutral,financial_phrasebank,24a179339f263b6cbfcef12ef51a2c64c798ae6653d2a05e8669b14829df79e7,0.75,sentences_75agree,train
